상품명,옵션내용,현재고,미발송수,주문수,주문금액,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026
B급 그로우 데스크,B급 스토퍼 핀(W)(1ea),0,0,,,0,0,0,0,0,0,0,0,0,0,0,0
DP용 스페어 (공통-MDF/화이트워시/투톤),10번/20번 (미드/벙커),3,0,,,0,0,0,0,0,0,0,0,0,0,0,0
DP용 스페어 (공통-MDF/화이트워시/투톤),11번/21번 (미드/벙커),13,0,,,0,0,0,0,0,0,0,0,0,0,0,0
DP용 스페어 (공통-MDF/화이트워시/투톤),13번/23번 (사다리발판),43,0,,,0,0,0,0,0,0,0,0,0,0,0,0
DP용 스페어 (공통-MDF/화이트워시/투톤),3번/14번 (싱글/하이),14,0,,,0,0,0,0,0,0,0,0,0,0,0,0
DP용 스페어 (공통-MDF/화이트워시/투톤),5번 (싱글),10,0,,,0,0,0,0,0,0,0,0,0,0,0,0
DP용 스페어 (공통-MDF/화이트워시/투톤),6번/18번 (미드/벙커),13,0,,,0,0,0,0,0,0,0,0,0,0,0,0
DP용 스페어 (공통-MDF/화이트워시/투톤),8번/16번/17번 (미드/벙커/하이),5,0,,,0,0,0,0,0,0,0,0,0,0,0,0
DP용 스페어 (공통-MDF/화이트워시/투톤),9번/19번 (미드/벙커),3,0,,,0,0,0,0,0,0,0,0,0,0,0,0
DP용 스페어 (공통-MDF/화이트워시/투톤),짧은키트(안전가드),0,0,,,0,0,0,0,0,0,0,0,0,0,0,0
DP용 스페어 (화이트워시),12번 (미드-사다리),2,0,,,0,0,0,0,0,0,0,0,0,0,0,0
DP용 스페어 (화이트워시),22번 (벙커-사다리),2,0,,,0,0,0,0,0,0,0,0,0,0,0,0
DP용 스페어 (화이트워시),24번 (벙커),12,0,,,0,0,0,0,0,0,0,0,0,0,0,0
DP용 스페어 (화이트워시),4번/15번 (싱글/하이),20,0,,,0,0,0,0,0,0,0,0,0,0,0,0
DP용 스페어 (화이트워시),7번 (미드),4,0,,,0,0,0,0,0,0,0,0,0,0,0,0
DP용 스페어 (투톤),12번 (미드-사다리),8,0,,,0,0,0,0,0,0,0,0,0,0,0,0
DP용 스페어 (투톤),22번 (벙커-사다리),6,0,,,0,0,0,0,0,0,0,0,0,0,0,0
DP용 스페어 (투톤),24번 (벙커),10,0,,,0,0,0,0,0,0,0,0,0,0,0,0
DP용 스페어 (투톤),4번/15번 (싱글/하이),8,0,,,0,0,0,0,0,0,0,0,0,0,0,0
DP용 스페어 (투톤),7번 (미드),0,0,,,0,0,0,0,0,0,0,0,0,0,0,0
DP용 터치 LED 스탠드,터치 LED 스탠드,0,0,,,0,0,0,0,12,0,0,0,0,0,0,0
DP용 북서포트,블랙,3,0,,,0,0,0,0,7,0,0,0,0,0,0,0
DP용 북디바이더1ea (브라운),북디바이더1ea (브라운),6,0,,,0,0,0,0,21,0,0,0,0,0,3,0
DP용 언더_리어탑바스켓,브라운,0,0,,,0,0,0,0,9,0,0,0,0,0,0,0
DP용 비타워,웜그레이,0,0,,,0,0,0,0,2,1,0,0,0,0,0,0
DP용 비타워,카데트 블루,0,0,,,0,0,0,0,2,0,0,0,0,0,0,0
DP용 비타워,인디핑크,0,0,,,0,0,0,0,0,1,0,0,0,0,0,0
DP용 비타워,젤패드,0,0,,,0,0,0,0,2,0,0,0,0,0,0,0
DP용 빅클립,스탠다드(책상용),0,0,,,0,0,0,0,7,0,0,1,0,0,0,0
DP용 빅클립,와이드(책장용),0,0,,,0,0,0,0,5,0,0,1,0,0,0,0
DP용 니스툴그로우 고릴라,블랙,1,0,,,0,0,0,0,2,1,0,0,0,0,0,0
DP용 사이드멀티수납장,사이드멀티수납장,0,0,,,0,0,0,0,3,0,0,0,0,0,0,0
DP용 사이드멀티수납장 트레이,사이드멀티수납장 트레이,0,0,,,0,0,0,0,2,0,0,0,0,0,0,0
DP용 원형 손잡이,연블루(그라데이션),3,0,,,0,0,0,0,0,0,0,0,0,0,0,0
DP용 블랭킷-플리스담요(130*180),차콜(Star),0,0,,,0,0,0,0,0,0,7,0,0,0,0,0
DP용 침대 펠트 스크린,침대 펠트 스크린,1,0,,,0,0,0,0,2,0,0,0,0,0,0,0
DP용 플레이 부품,뉴패브릭용 커튼봉,1,0,,,0,0,0,0,2,0,0,0,0,0,0,0
DP용 플레이 부품,침대 펠트 스크린용 고리 (매칭시 2개),0,0,,,0,0,0,0,4,0,0,0,0,0,2,0
DP용 플레이 부품,터널 튜브 1ea,3,0,,,0,0,0,0,8,0,0,0,0,0,0,0
DP용 니스툴그로우 유아소파,솔리드 그레이,1,0,,,0,0,0,0,0,0,0,0,0,0,0,0
DP용 니스툴그로우 유아소파,솔리드 그린,0,0,,,0,0,0,0,1,0,0,0,0,0,0,0
DP용 니스툴그로우 유아소파,네이비,0,0,,,0,0,0,0,1,0,0,0,0,0,0,0
DP용 니스툴그로우 유아소파,브라운,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0
DP용 니스툴그로우 유아소파,라이트 블루,0,0,,,0,0,0,0,1,0,0,0,0,0,0,0
DP용 니스툴그로우 유아소파,코랄,1,0,,,0,0,0,0,0,0,0,0,0,0,0,0
DP용 니스툴그로우 유아소파,퍼플,1,0,,,0,0,0,0,0,0,0,0,0,0,0,0
DP용 니스툴그로우 유아소파,솔리드 핑크,0,0,,,0,0,0,0,0,0,0,1,0,0,0,0
DP용 니스툴그로우 유아소파,폼,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0
DP용 책장,화이트,1,0,,,0,0,0,0,0,0,0,0,0,0,0,0
DP용 낮은책장,화이트,0,0,,,0,0,0,0,0,1,0,0,0,0,0,0
365 독서클럽,365 독서클럽,186,0,,,0,0,0,0,4,4,5,1,0,0,0,0
B급 스널크 침구 S,B급 고래(웨일) 이불커버,1,0,,,0,0,0,0,0,0,0,0,0,0,0,1
AS용 스페어 (메쉬체어),메쉬 등받이,21,0,,,0,0,0,0,0,0,2,0,0,0,0,0
AS용 스페어 (메쉬체어),메쉬 좌판(프레임O),1,0,,,0,0,0,0,0,13,38,17,0,0,0,0
메쉬백밤부 시트커버,솔리드 블루,1,0,,,0,0,0,0,64,1962,1869,15,0,0,0,0
메쉬백밤부 시트커버,솔리드 퍼플,0,0,,,0,0,0,0,53,1469,1396,91,9,0,0,0
B급 스널크 침구 S,B급 인어공주 베개커버,7,0,,,0,0,0,0,0,0,0,0,0,0,0,0
드로워(사이드/2단) 부품,측면 손잡이 (사이드용),0,0,,,0,0,0,0,0,0,500,0,1250,0,0,0
AS용 스페어 (NS550),중심봉,11,0,,,0,0,0,0,1,6,2,3,1,0,1,0
AS용 스페어 (NS550),중심봉 커버,28,0,,,0,0,0,0,1,5,1,3,1,0,1,0
AS용 스페어 (NS750AR),등받이 고정 플라스틱,10,0,,,0,0,0,0,1,2,2,1,2,1,0,0
현대물류용 AS용 스페어 (그로우),나사세트(신형),0,0,,,0,0,0,0,1,0,0,0,7,0,0,0
DP용 밤부체어,G그린,0,0,,,0,0,0,0,1,0,0,0,0,0,0,0
DP용 밤부체어,G퍼플,1,0,,,0,0,0,0,1,0,0,0,0,0,0,0
DP용 밤부체어,W오렌지,2,0,,,0,0,0,0,0,0,0,0,0,0,0,0
DP용 사틴 패드,S퍼플,0,0,,,0,0,0,0,1,0,0,0,0,0,0,0
DP용 사틴 커버,S퍼플,0,0,,,0,0,0,0,1,0,0,0,0,0,0,0
B급 스널크 침구 S,B급 수영장 이불커버,2,0,,,0,0,0,0,0,0,0,0,0,0,0,0
B급 스널크 침구 S,B급 토스트 이불커버,1,0,,,0,0,0,0,0,0,0,0,0,0,0,0
B급 스널크 침구 S,B급 투스페이스트 이불커버,1,0,,,0,0,0,0,0,0,0,0,0,0,0,0
DP용 톤온톤,톤온톤 책장 800 그레이+화이트,0,0,,,0,0,0,0,3,1,0,0,0,0,0,0
DP용 톤온톤,톤온톤 책장 800 그레이+차콜,0,0,,,0,0,0,0,1,0,0,0,0,0,0,0
DP용 톤온톤,톤온톤 책장 600 화이트+그레이,0,0,,,0,0,0,0,1,0,0,0,0,0,0,0
DP용 톤온톤,3단 1200 그레이+화이트,2,0,,,0,0,0,0,0,0,0,0,0,0,0,0
DP용 톤온톤,3단 1200 그레이+차콜,3,0,,,0,0,0,0,0,0,0,0,0,0,0,0
DP용 톤온톤,3단 800 화이트+그레이,2,0,,,0,0,0,0,1,0,0,0,0,0,0,0
DP용 톤온톤,3단 800 그레이+차콜,1,0,,,0,0,0,0,0,0,0,0,0,0,0,0
DP용 톤온톤,3단 800 그레이+화이트,2,0,,,0,0,0,0,0,0,0,0,0,0,0,0
DP용 원형 드로워,코랄,3,0,,,0,0,0,0,0,0,0,0,0,0,0,0
DP용 원형 드로워,핑크,1,0,,,0,0,0,0,0,0,0,0,0,0,0,0
DP용 북_와이어바스켓,화이트,11,0,,,0,0,0,0,1,1,0,0,0,0,0,0
DP용 펠트보드,펜컵-레드,3,0,,,0,0,0,0,1,0,0,0,0,0,0,0
DP용 펠트보드,펠트보드-오렌지,1,0,,,0,0,0,0,0,0,0,0,0,0,0,0
DP용 침대용 자석보드(스틸보드),옐로우,0,0,,,0,0,0,0,2,1,0,0,0,0,0,0
DP용 침대용 자석보드(스틸보드),자석세트(4ea),0,0,,,0,0,0,0,0,0,0,0,0,0,0,0
DP용 니스툴그로우 스쿨백팩123,블루,0,0,,,0,0,0,0,2,0,0,0,0,0,0,0
DP용 니스툴그로우 스쿨백팩123,핑크,0,0,,,0,0,0,0,2,0,0,0,0,0,0,0
DP용 마이크로파이버 속통,쿠션속통-50*50,3,0,,,0,0,0,0,0,0,0,0,0,0,0,0
DP용 마이크로파이버 속통,이불속통-사계절용S,2,0,,,0,0,0,0,6,1,0,0,0,0,0,0
DP용 마이크로파이버 속통,이불속통-사계절용Q,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0
DP용 마이크로파이버 속통,이불속통-여름용S,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0
DP용 마이크로파이버 속통,이불속통-여름용Q,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0
DP용 플레이 터널,캠핑,0,0,,,0,0,0,0,2,0,0,0,0,0,0,0
DP용 플레이 터널,스페이스,0,0,,,0,0,0,0,2,0,0,0,0,0,0,0
DP용 플레이 터널,프린세스 캐슬,0,0,,,0,0,0,0,2,0,0,0,0,0,0,0
DP용 플레이 터널,스타피쉬,0,0,,,0,0,0,0,2,1,0,0,0,0,0,0
DP용 플레이 터널,티아라,0,0,,,0,0,0,0,2,0,0,0,0,0,0,0
DP용 플레이 터널,버드,0,0,,,0,0,0,0,2,0,0,0,0,0,0,0
DP용 플레이 터널,솔리드 블루,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0
DP용 플레이 터널,솔리드 퍼플,0,0,,,0,0,0,0,1,0,0,0,0,0,0,0
DP용 플레이 터널,인디핑크,0,0,,,0,0,0,0,1,0,0,0,0,0,0,0
DP용 플레이 터널,블루데님,0,0,,,0,0,0,0,1,0,0,0,0,0,0,0
DP용 플레이 터널,프린세스 레인보우,0,0,,,0,0,0,0,1,0,0,0,0,0,0,0
DP용 플레이 터널,지오캐슬 핑크,0,0,,,0,0,0,0,1,0,0,0,0,0,0,0
DP용 플레이 터널,키친,0,0,,,0,0,0,0,1,0,0,0,0,0,0,0
B급 터치 LED 스탠드 (신형),어댑터,11,0,,,0,0,0,0,0,8,13,7,17,3,1,0
메쉬백밤부,그레이 (단종-매칭X),0,0,,,0,0,0,0,101,2561,1987,0,0,0,0,0
메쉬백밤부,화이트 (단종-매칭X),8,0,,,0,0,0,0,64,1861,1613,0,0,0,0,0
에바다용 AS용 스페어 (공통-화이트워시/투톤/연그레이),2번 (보강대),0,0,,,0,0,0,0,0,0,0,0,0,0,0,0
에바다용 AS용 스페어 (공통-화이트워시/투톤),10번/20번 (미드/벙커),0,0,,,0,0,0,0,0,1,0,0,0,0,0,0
에바다용 AS용 스페어 (공통-화이트워시/투톤),11번/21번 (미드/벙커),0,0,,,0,0,0,0,0,0,0,0,0,0,0,0
에바다용 AS용 스페어 (공통-화이트워시/투톤),13번/23번 (사다리발판),0,0,,,0,0,0,0,0,0,0,0,0,0,0,0
에바다용 AS용 스페어 (공통-화이트워시/투톤),3번/14번 (싱글/하이),0,0,,,0,0,0,0,1,2,0,0,0,0,0,0
에바다용 AS용 스페어 (공통-화이트워시/투톤),5번 (싱글),1,0,,,0,0,0,0,0,0,0,0,0,0,0,0
에바다용 AS용 스페어 (공통-화이트워시/투톤),6번/18번 (미드/벙커),2,0,,,0,0,0,0,0,0,0,0,0,0,0,0
에바다용 AS용 스페어 (공통-화이트워시/투톤),8번/16번/17번 (미드/벙커/하이),2,1,,,0,0,0,0,1,2,0,1,0,1,0,0
에바다용 AS용 스페어 (공통-화이트워시/투톤),9번/19번 (미드/벙커),0,0,,,0,0,0,0,1,1,0,0,0,1,0,0
에바다용 AS용 스페어 (화이트워시),12번 (미드-사다리),0,0,,,0,0,0,0,0,0,0,0,0,0,0,0
에바다용 AS용 스페어 (화이트워시),22번 (벙커-사다리),2,0,,,0,0,0,0,0,0,0,0,0,0,0,0
에바다용 AS용 스페어 (화이트워시),24번 (벙커),0,0,,,0,0,0,0,0,0,0,0,0,0,0,0
에바다용 AS용 스페어 (화이트워시),4번/15번 (싱글/하이),1,0,,,0,0,0,0,0,1,0,0,0,0,0,0
에바다용 AS용 스페어 (화이트워시),7번 (미드),0,0,,,0,0,0,0,0,0,0,0,0,0,0,0
에바다용 AS용 스페어 (투톤),12번 (미드-사다리),0,0,,,0,0,0,0,0,0,0,0,0,0,0,0
에바다용 AS용 스페어 (투톤),22번 (벙커-사다리),0,0,,,0,0,0,0,0,0,0,2,0,0,0,0
에바다용 AS용 스페어 (투톤),24번 (벙커),0,0,,,0,0,0,0,0,0,0,0,0,0,0,0
에바다용 AS용 스페어 (투톤),4번/15번 (싱글/하이),0,0,,,0,0,0,0,0,0,0,0,0,0,0,0
에바다용 AS용 스페어 (투톤),7번 (미드),0,0,,,0,0,0,0,0,0,0,0,0,0,0,0
에바다용 AS용 스페어 (연그레이),10번/20번 (미드/벙커),0,0,,,0,0,0,0,0,0,0,0,0,0,0,0
에바다용 AS용 스페어 (연그레이),11번/21번 (미드/벙커),0,0,,,0,0,0,0,0,0,0,0,0,0,0,0
에바다용 AS용 스페어 (연그레이),12번 (미드-사다리),0,0,,,0,0,0,0,0,0,0,0,0,0,0,0
에바다용 AS용 스페어 (연그레이),13번/23번 (사다리발판),0,0,,,0,0,0,0,0,0,0,0,0,0,0,0
에바다용 AS용 스페어 (연그레이),22번 (벙커-사다리),0,0,,,0,0,0,0,0,0,0,0,0,0,0,0
에바다용 AS용 스페어 (연그레이),24번 (벙커),1,0,,,0,0,0,0,0,1,0,0,0,0,0,0
에바다용 AS용 스페어 (연그레이),3번/14번 (싱글/하이),0,0,,,0,0,0,0,0,0,0,0,0,1,0,0
에바다용 AS용 스페어 (연그레이),4번/15번 (싱글/하이),0,0,,,0,0,0,0,0,0,0,0,0,0,0,0
에바다용 AS용 스페어 (연그레이),5번 (싱글),0,0,,,0,0,0,0,0,0,0,0,0,0,0,0
에바다용 AS용 스페어 (연그레이),6번/18번 (미드/벙커),0,0,,,0,0,0,0,0,0,0,0,0,0,0,0
에바다용 AS용 스페어 (연그레이),7번 (미드),0,0,,,0,0,0,0,0,0,0,0,0,0,0,0
에바다용 AS용 스페어 (연그레이),8번/16번/17번 (미드/벙커/하이),0,0,,,0,0,0,0,0,0,0,0,0,1,0,0
에바다용 AS용 스페어 (연그레이),9번/19번 (미드/벙커),1,0,,,0,0,0,0,0,2,0,0,0,0,0,0
에바다용 AS용 스페어 (연그레이),짧은키트(안전가드),0,0,,,0,0,0,0,0,1,0,0,0,0,0,0
에바다용 AS용 스페어 (공통-화이트워시/투톤),짧은키트(안전가드),0,0,,,0,0,0,0,0,9,1,1,0,0,0,0
B급 톤온톤 책장용 펠트보드,B급 밴드-회색(차콜펠트보드 외-기본),1,0,,,0,0,0,0,0,0,3,0,0,0,0,0
B급 스널크 침구 S,B급 테디베어 이불커버,0,0,,,0,0,0,0,0,1,0,0,0,0,1,0
B급 스널크 침구 S,B급 테디베어 베개커버,0,0,,,0,0,0,0,0,1,0,0,0,0,0,0
B급 스널크 침구 S,B급 디노사우루스 이불커버,1,0,,,0,0,0,0,0,2,0,0,2,0,0,2
B급 스널크 침구 S,B급 프린세스 핑크 이불커버,3,0,,,0,0,0,0,0,0,3,3,1,2,0,0
B급 스널크 침구 S,B급 인어공주 이불커버,0,0,,,0,0,0,0,0,0,0,0,0,0,0,1
B급 스널크 침구 S,B급 로켓우주여행 이불커버,0,0,,,0,0,0,0,0,1,0,0,1,1,0,0
B급 스널크 침구 S,B급 프린세스 핑크 베개커버,0,0,,,0,0,0,0,0,0,3,3,0,2,0,0
현대물류용 AS용 스페어 (연그레이),10번/20번 (미드/벙커),0,0,,,0,0,0,0,0,1,0,4,0,0,0,0
현대물류용 AS용 스페어 (연그레이),11번/21번 (미드/벙커),1,0,,,0,0,0,0,0,1,1,4,0,0,0,0
현대물류용 AS용 스페어 (연그레이),12번 (미드-사다리),0,0,,,0,0,0,0,0,3,1,5,0,0,0,0
현대물류용 AS용 스페어 (연그레이),13번/23번 (사다리발판),0,0,,,0,0,0,0,0,0,0,7,0,0,0,0
현대물류용 AS용 스페어 (연그레이),22번 (벙커-사다리),0,0,,,0,0,0,0,0,0,1,5,2,0,0,0
현대물류용 AS용 스페어 (연그레이),24번 (벙커),0,0,,,0,0,0,0,0,0,0,4,0,0,0,0
현대물류용 AS용 스페어 (연그레이),3번/14번 (싱글/하이),0,0,,,0,0,0,0,0,4,10,0,2,0,0,0
현대물류용 AS용 스페어 (연그레이),4번/15번 (싱글/하이),1,0,,,0,0,0,0,0,0,1,4,1,0,0,0
현대물류용 AS용 스페어 (연그레이),5번 (싱글),0,0,,,0,0,0,0,0,3,1,6,0,2,0,0
현대물류용 AS용 스페어 (연그레이),6번/18번 (미드/벙커),0,0,,,0,0,0,0,0,0,1,4,0,0,0,0
현대물류용 AS용 스페어 (연그레이),7번 (미드),1,0,,,0,0,0,0,0,1,1,5,0,0,0,0
현대물류용 AS용 스페어 (연그레이),8번/16번/17번 (미드/벙커/하이),0,0,,,0,0,0,0,0,3,3,4,0,0,0,0
현대물류용 AS용 스페어 (연그레이),9번/19번 (미드/벙커),3,0,,,0,0,0,0,0,5,9,3,0,0,0,0
현대물류용 AS용 스페어 (연그레이),짧은키트(안전가드),0,0,,,0,0,0,0,1,1,6,5,2,0,0,0
B급 그로우 데스크,B급 리어탑 브라켓,0,0,,,0,0,0,0,0,1,0,0,0,0,0,0
DP용 톤온톤,3단 1200 화이트+그레이,0,0,,,0,0,0,0,0,0,0,1,0,0,0,0
B급 펠트 포켓,B급 그레이,2,0,,,0,0,0,0,1,1,4,2,3,0,0,0
"B급 스페어 (밤부,메쉬 부품)",B급 등받이 릴리즈락G,3,0,,,0,0,0,0,0,0,0,0,0,0,0,0
"B급 스페어 (밤부,메쉬 부품)",B급 등받이 릴리즈락W,8,0,,,0,0,0,0,0,0,1,0,0,0,0,0
B급 그로우 데스크,B급 다리G 왼쪽,0,0,,,0,0,0,0,0,0,0,0,1,0,0,0
B급 그로우 데스크,B급 다리G 오른쪽,0,0,,,0,0,0,0,0,0,0,0,1,0,0,0
B급 그로우 데스크,B급 다리W 왼쪽,0,0,,,0,0,0,0,0,0,1,0,0,0,0,0
B급 그로우 데스크,B급 다리W 오른쪽,0,0,,,0,0,0,0,0,0,1,0,0,0,0,0
현대물류용 AS용 스페어 (공통-화이트워시/투톤),9번/19번 (미드/벙커),0,0,,,0,0,0,0,0,1,16,0,0,0,0,0
현대물류용 AS용 스페어 (공통-화이트워시/투톤),8번/16번/17번 (미드/벙커/하이),0,0,,,0,0,0,0,0,1,13,2,0,0,0,0
현대물류용 AS용 스페어 (공통-화이트워시/투톤),6번/18번 (미드/벙커),0,0,,,0,0,0,0,0,0,4,1,0,0,0,0
현대물류용 AS용 스페어 (공통-화이트워시/투톤),5번 (싱글),1,1,,,0,0,0,0,0,1,13,3,3,1,0,0
현대물류용 AS용 스페어 (공통-화이트워시/투톤),3번/14번 (싱글/하이),0,0,,,0,0,0,0,0,1,12,1,0,0,0,0
현대물류용 AS용 스페어 (공통-화이트워시/투톤),13번/23번 (사다리발판),0,0,,,0,0,0,0,0,3,0,4,0,0,0,0
현대물류용 AS용 스페어 (공통-화이트워시/투톤),11번/21번 (미드/벙커),0,0,,,0,0,0,0,0,0,5,0,0,0,0,0
현대물류용 AS용 스페어 (공통-화이트워시/투톤),10번/20번 (미드/벙커),0,0,,,0,0,0,0,0,0,3,4,0,0,0,0
현대물류용 AS용 스페어 (공통-MDF/화이트워시/투톤/연그레이),2번 (보강대),4,0,,,0,0,0,0,0,2,13,4,0,2,0,2
현대물류용 AS용 스페어 (화이트워시),12번 (미드-사다리),0,0,,,0,0,0,0,0,0,1,7,0,0,0,0
현대물류용 AS용 스페어 (화이트워시),22번 (벙커-사다리),0,0,,,0,0,0,0,0,0,3,8,0,0,0,0
현대물류용 AS용 스페어 (화이트워시),24번 (벙커),0,0,,,0,0,0,0,0,0,0,4,0,0,0,0
현대물류용 AS용 스페어 (화이트워시),4번/15번 (싱글/하이),1,0,,,0,0,0,0,0,2,8,2,0,1,0,0
현대물류용 AS용 스페어 (화이트워시),7번 (미드),0,0,,,0,0,0,0,0,0,6,2,0,0,0,0
현대물류용 AS용 스페어 (투톤),12번 (미드-사다리),0,0,,,0,0,0,0,0,0,4,6,0,0,0,0
현대물류용 AS용 스페어 (투톤),22번 (벙커-사다리),0,0,,,0,0,0,0,0,0,2,7,0,0,0,0
현대물류용 AS용 스페어 (투톤),24번 (벙커),0,0,,,0,0,0,0,0,0,0,4,0,0,0,0
현대물류용 AS용 스페어 (투톤),7번 (미드),0,0,,,0,0,0,0,0,0,3,3,0,0,0,0
펠트도어 1200,하프문 화이트/그레이,0,0,,,0,0,0,0,0,116,77,34,24,0,0,0
펠트도어 1200,하프문 그레이/화이트,1,0,,,0,0,0,0,0,159,76,26,16,81,141,0
펠트도어 1200,클라우드 화이트,8,0,,,0,0,0,0,0,160,186,47,24,26,59,14
펠트도어 1200,클라우드 블루,0,0,,,0,0,0,0,0,307,398,133,91,89,20,0
펠트도어 800,화이트,19,0,,,0,0,0,0,0,1,0,0,0,0,0,0
펠트도어 800,옐로우,19,0,,,0,0,0,0,0,1,0,0,0,0,0,0
펠트도어 800,블루,19,0,,,0,0,0,0,0,1,0,0,0,0,0,0
펠트도어 800,핑크,19,0,,,0,0,0,0,0,1,0,0,0,0,0,0
펠트도어 800,네이비,19,0,,,0,0,0,0,0,1,0,0,0,0,0,0
펠트도어 800,그레이,19,0,,,0,0,0,0,0,1,0,0,0,0,0,0
펠트도어 600,화이트,19,0,,,0,0,0,0,0,1,0,0,0,0,0,0
펠트도어 600,옐로우,19,0,,,0,0,0,0,0,1,0,0,0,0,0,0
펠트도어 600,블루,19,0,,,0,0,0,0,0,1,0,0,0,0,0,0
펠트도어 600,핑크,19,0,,,0,0,0,0,0,1,0,0,0,0,0,0
펠트도어 600,네이비,19,0,,,0,0,0,0,0,1,0,0,0,0,0,0
펠트도어 600,그레이,18,0,,,0,0,0,0,0,2,0,0,0,0,0,0
AS용 스페어 (1200책상장),포인트-화이트(P2W) 10번,6,0,,,0,0,0,0,0,0,0,0,0,0,0,1
AS용 스페어 (1200책상장),포인트-화이트(P2W) 9번,-1,0,,,0,0,0,0,0,0,1,0,0,2,0,1
AS용 스페어 (1200책상장),포인트-화이트(P2W) 8번,0,0,,,0,0,0,0,0,0,1,1,0,0,0,0
AS용 스페어 (1200책상장),포인트-차콜(P2C) 10번,0,0,,,0,0,0,0,0,0,1,0,0,0,0,0
AS용 스페어 (1200책상장),포인트-차콜(P2C) 9번,1,0,,,0,0,0,0,0,0,0,0,0,0,0,0
AS용 스페어 (1200책상장),포인트-차콜(P2C) 8번,1,0,,,0,0,0,0,0,0,0,0,0,0,0,0
AS용 스페어 (1200책상장),포인트-그레이(P2G) 10번,0,0,,,0,0,0,0,0,2,0,0,1,0,0,0
AS용 스페어 (1200책상장),포인트-그레이(P2G) 9번,0,0,,,0,0,0,0,0,1,0,0,0,0,0,0
AS용 스페어 (1200책상장),포인트-그레이(P2G) 8번,1,0,,,0,0,0,0,0,0,0,0,0,0,0,0
B급 스페어 (1200책상장),포인트-화이트(P2W) 10번,0,0,,,0,0,0,0,0,0,1,0,0,0,0,0
B급 스페어 (1200책상장),포인트-화이트(P2W) 9번,1,0,,,0,0,0,0,0,0,1,0,0,0,0,0
B급 스페어 (1200책상장),포인트-화이트(P2W) 8번,0,0,,,0,0,0,0,0,0,1,0,0,0,0,0
B급 스페어 (1200책상장),포인트-차콜(P2C) 10번,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0
B급 스페어 (1200책상장),포인트-차콜(P2C) 9번,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0
B급 스페어 (1200책상장),포인트-차콜(P2C) 8번,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0
B급 스페어 (1200책상장),포인트-그레이(P2G) 10번,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0
B급 스페어 (1200책상장),포인트-그레이(P2G) 9번,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0
B급 스페어 (1200책상장),포인트-그레이(P2G) 8번,1,0,,,0,0,0,0,0,0,0,0,0,0,0,0
AS용 터치 LED 스탠드,어댑터 (국내용),30,0,,,0,0,0,0,2,8,2,0,0,0,0,0
미드커튼조합 봉집형,M 프린세스레인보우 중문/봉집형,8,0,,,0,0,0,0,0,118,138,63,54,24,3,0
미드커튼조합 봉집형,M 남아중문/봉집형,12,2,,,0,0,0,0,0,401,346,176,109,88,12,1
미드커튼조합 봉집형,M 여아중문/봉집형,21,0,,,0,0,0,0,0,4,116,56,42,31,10,0
미드커튼조합 봉집형,M 스페이스중문/봉집형,33,0,,,0,0,0,0,0,377,301,129,91,78,11,0
미드커튼조합 봉집형,M 프린세스중문/봉집형,156,0,,,0,0,0,0,0,417,316,126,93,41,15,0
미드커튼조합 봉집형,W 창문2ea그레이/봉집형,10,2,,,0,0,0,0,0,1317,1218,548,389,261,51,1
2층용 커튼 조합 봉집형,2층용 그레이 창문 (2ea=1set)/봉집형,24,0,,,0,0,0,0,0,495,487,211,131,65,13,0
2층용 커튼 조합 봉집형,2층용 남아 중문/봉집형,31,0,,,0,0,0,0,0,287,305,128,83,35,9,0
2층용 커튼 조합 봉집형,2층용 여아 중문/봉집형,11,0,,,0,0,0,0,0,207,181,84,48,30,4,0
펠트 포켓,퍼플,1,2,,,0,0,0,0,0,651,1166,575,429,318,202,2
AS용 스페어 (밤부체어),등받이클립(1ea),52,0,,,0,0,0,0,0,0,5,2,0,3,0,0
톤온톤 책상장  1200,포인트-피코크그린(P2PG),7,0,,,0,0,0,0,0,223,230,32,0,0,0,0
톤온톤 책상장  1200,포인트-브릭레드(P2BR),190,0,,,0,0,0,0,0,10,18,4,1,6,0,0
톤온톤 책상장  1200,포인트-코랄핑크(P2CP),211,0,,,0,0,0,0,0,48,58,16,18,4,1,2
현대물류용 AS용 스페어 (밤부체어),고정바퀴,0,0,,,0,0,0,0,0,0,0,12,0,0,0,0
현대물류용 AS용 스페어 (밤부체어),맨뒤바퀴,0,0,,,0,0,0,0,0,0,0,6,0,0,0,0
현대물류용 AS용 스페어 (밤부체어),이동바퀴,0,0,,,0,0,0,0,0,0,0,11,0,0,0,0
DP용 톤온톤,3단 800 화이트+차콜,0,0,,,0,0,0,0,0,1,0,0,0,0,0,0
DP용 스틴스,미드침대 투톤,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0
